,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1029815,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-01,-91.0,-92.0,,-79.0,-79.0,
1029816,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-02,-41.0,,,,-30.0,
1029817,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-03,,,,,-30.0,
1029818,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-04,,,,-63.0,-32.0,
1029819,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-05,-39.0,,,-64.0,-32.0,
1029820,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-06,-34.0,,,,-31.0,
1029821,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-07,-30.0,,,,-32.0,
1029822,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-08,-33.0,,,-61.0,-28.0,
1029823,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-09,-31.0,,,,-14.0,
1029824,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-10,,,,,-16.0,
1029825,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-11,,,,-45.0,-22.0,
1029826,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-12,-13.0,,,,-25.0,
1029827,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-13,,,,,-21.0,
1029828,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-14,-16.0,1.0,,,-22.0,
1029829,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-15,-8.0,10.0,,-47.0,-19.0,
1029830,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-16,-2.0,,,,-5.0,
1029831,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-17,-25.0,,,,0.0,
1029832,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-18,6.0,,,-38.0,-18.0,4.0
1029833,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-19,-9.0,11.0,,,-21.0,
1029834,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-20,3.0,17.0,,,-22.0,
1029835,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-21,2.0,12.0,,,-22.0,
1029836,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-22,-4.0,5.0,,,-19.0,
1029837,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-23,-1.0,,,,1.0,
1029838,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-24,-17.0,,,,-3.0,
1029839,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-25,0.0,,,-44.0,-19.0,
1029840,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-26,-7.0,11.0,,,-19.0,
1029841,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-27,-2.0,9.0,,,-18.0,
1029842,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-28,-4.0,5.0,,,-19.0,
1029843,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-29,10.0,51.0,,,-16.0,3.0
1029844,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-30,-44.0,-75.0,,,-26.0,
1029845,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-05-31,-5.0,,,,3.0,
1029846,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-01,12.0,,,-40.0,-15.0,3.0
1029847,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-02,-3.0,11.0,,,-15.0,2.0
1029848,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-03,1.0,8.0,,,-15.0,5.0
1029849,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-04,-4.0,5.0,,,-15.0,3.0
1029850,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-05,1.0,12.0,,,-15.0,
1029851,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-06,3.0,,,,5.0,
1029852,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-07,15.0,,,,11.0,
1029853,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-08,5.0,,,,-15.0,2.0
1029854,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-09,0.0,16.0,,,-14.0,2.0
1029855,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-10,30.0,,,,-14.0,-2.0
1029856,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-11,-41.0,-85.0,,,-64.0,
1029857,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-12,22.0,36.0,,,-27.0,
1029858,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-13,26.0,,,,6.0,
1029859,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-14,13.0,,,,13.0,
1029860,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-15,10.0,,,,-17.0,2.0
1029861,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-16,1.0,18.0,,,-16.0,3.0
1029862,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-17,13.0,17.0,,,-16.0,2.0
1029863,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-18,1.0,4.0,,,-14.0,1.0
1029864,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-19,5.0,9.0,,,-15.0,2.0
1029865,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-20,8.0,,,,-2.0,
1029866,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-21,-3.0,,,,7.0,
1029867,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-22,-42.0,,,-51.0,-65.0,
1029868,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-23,7.0,24.0,,,-17.0,0.0
1029869,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-24,11.0,12.0,,,-16.0,0.0
1029870,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-25,-3.0,8.0,,,-19.0,0.0
1029871,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-26,-2.0,-1.0,,,-17.0,1.0
1029872,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-27,0.0,,,,3.0,
1029873,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-28,6.0,,,,14.0,
1029874,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-29,-1.0,,,,-22.0,
1029875,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-06-30,-3.0,5.0,,,-19.0,1.0
1029876,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-01,8.0,22.0,,,-18.0,0.0
1029877,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-02,-3.0,8.0,,,-17.0,0.0
1029878,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-03,1.0,16.0,,,-19.0,
1029879,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-04,-1.0,,,,6.0,
1029880,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-05,27.0,,,,17.0,
1029881,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-06,-2.0,,,-43.0,-23.0,
1029882,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-07,-1.0,22.0,,,-22.0,
1029883,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-08,3.0,16.0,,,-21.0,0.0
1029884,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-09,-6.0,10.0,,,-23.0,
1029885,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-10,-4.0,7.0,,,-23.0,
1029886,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-11,-8.0,,,,-6.0,
1029887,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-12,9.0,,,,6.0,
1029888,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-13,-5.0,,,,-26.0,
1029889,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-14,-10.0,5.0,,,-27.0,
1029890,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-15,-1.0,16.0,,,-25.0,
1029891,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-16,-10.0,7.0,,,-27.0,
1029892,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-17,-13.0,4.0,,,-29.0,
1029893,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-18,-9.0,,,,-5.0,
1029894,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-19,-4.0,,,,2.0,
1029895,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-20,-1.0,,,-46.0,-32.0,
1029896,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-21,-14.0,7.0,,,-32.0,
1029897,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-22,-7.0,5.0,,,-29.0,
1029898,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-23,-13.0,6.0,,,-30.0,
1029899,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-24,-15.0,-2.0,,-39.0,-30.0,
1029900,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-25,-12.0,,,,-7.0,
1029901,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-26,1.0,,,,3.0,
1029902,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-27,-6.0,,,-42.0,-33.0,
1029903,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-28,-12.0,3.0,,,-32.0,
1029904,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-29,-4.0,8.0,,,-33.0,
1029905,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-30,-15.0,3.0,,,-32.0,
1029906,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-07-31,-12.0,2.0,,-41.0,-34.0,
1029907,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-01,-10.0,,,,-9.0,
1029908,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-02,3.0,,,,3.0,
1029909,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-03,-4.0,,,-42.0,-38.0,
1029910,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-04,-7.0,27.0,,,-40.0,
1029911,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-05,-47.0,,,,-68.0,
1029912,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-06,-5.0,16.0,,,-38.0,
1029913,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-07,-3.0,8.0,,-49.0,-39.0,
1029914,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-08,-6.0,,,,-11.0,
1029915,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-09,5.0,,,,-5.0,
1029916,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-10,0.0,,,-44.0,-38.0,
1029917,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-11,-9.0,11.0,,,-37.0,
1029918,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-12,5.0,19.0,,,-36.0,
1029919,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-13,-4.0,13.0,,,-37.0,
1029920,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-14,7.0,37.0,,,-35.0,
1029921,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-15,-28.0,,,,-33.0,
1029922,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-16,17.0,,,,4.0,
1029923,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-17,,,,,-32.0,
1029924,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-18,,,,,-29.0,
1029925,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-19,,,,,-30.0,
1029926,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-20,,,,,-31.0,
1029927,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-21,,,,,-29.0,
1029928,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-22,,,,,-5.0,
1029929,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-23,,,,,2.0,
1029930,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-24,,,,,-27.0,
1029931,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-25,,,,,-26.0,
1029932,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-26,,,,,-25.0,
1029933,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-27,,,,,-27.0,
1029934,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-28,,,,,-26.0,
1029935,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-29,,,,,-3.0,
1029936,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-30,,,,,4.0,
1029937,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-08-31,,,,,-28.0,
1029938,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-01,,,,,-24.0,
1029939,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-02,,,,,-24.0,
1029940,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-03,,,,,-25.0,
1029941,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-04,,,,,-23.0,
1029942,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-05,,,,,-4.0,
1029943,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-06,,,,,0.0,
1029944,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-07,,,,,-25.0,-2.0
1029945,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-08,,,,,-23.0,-3.0
1029946,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-09,,,,,-22.0,-3.0
1029947,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-10,,,,,-24.0,-5.0
1029948,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-11,,,,,-24.0,-7.0
1029949,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-12,,,,,-12.0,
1029950,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-13,,,,,-8.0,
1029951,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-14,,,,,-21.0,-6.0
1029952,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-15,,,,,-19.0,-6.0
1029953,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-16,,,,,-19.0,-4.0
1029954,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-17,,,,,-20.0,-5.0
1029955,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-18,,,,,-19.0,-3.0
1029956,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-19,,,,,-11.0,
1029957,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-20,,,,,-7.0,
1029958,HR,Croatia,Virovitica-Podravina County,,,HR-10,,2020-09-21,,,,,-20.0,-3.0
1029959,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-15,10.0,1.0,,-2.0,1.0,0.0
1029960,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-16,20.0,9.0,,-2.0,1.0,
1029961,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-17,12.0,6.0,,6.0,2.0,0.0
1029962,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-18,8.0,-1.0,,3.0,3.0,0.0
1029963,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-19,7.0,3.0,,1.0,3.0,0.0
1029964,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-20,2.0,3.0,,1.0,2.0,1.0
1029965,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-21,2.0,-2.0,,-1.0,1.0,0.0
1029966,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-22,7.0,7.0,,-2.0,4.0,0.0
1029967,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-23,31.0,20.0,,10.0,10.0,
1029968,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-24,7.0,5.0,,10.0,3.0,0.0
1029969,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-25,5.0,8.0,,0.0,4.0,0.0
1029970,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-26,-8.0,-2.0,,-10.0,2.0,2.0
1029971,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-27,0.0,-3.0,,4.0,2.0,1.0
1029972,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-28,-3.0,-5.0,,-1.0,1.0,1.0
1029973,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-02-29,2.0,0.0,,5.0,3.0,1.0
1029974,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-01,4.0,2.0,,12.0,1.0,
1029975,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-02,10.0,8.0,,13.0,3.0,0.0
1029976,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-03,0.0,-1.0,,4.0,2.0,1.0
1029977,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-04,-3.0,2.0,,7.0,2.0,2.0
1029978,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-05,1.0,4.0,,5.0,3.0,0.0
1029979,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-06,-1.0,0.0,,10.0,1.0,2.0
1029980,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-07,8.0,9.0,,16.0,10.0,0.0
1029981,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-08,22.0,11.0,,14.0,3.0,
1029982,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-09,8.0,5.0,,10.0,3.0,0.0
1029983,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-10,9.0,6.0,,3.0,3.0,0.0
1029984,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-11,4.0,10.0,,13.0,3.0,0.0
1029985,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-12,3.0,14.0,,0.0,2.0,0.0
1029986,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-13,0.0,24.0,,0.0,1.0,1.0
1029987,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-14,-4.0,20.0,,-7.0,-2.0,2.0
1029988,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-15,4.0,16.0,,-18.0,-3.0,
1029989,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-16,-5.0,36.0,,-23.0,-22.0,7.0
1029990,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-17,-15.0,12.0,,-31.0,-24.0,8.0
1029991,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-18,-22.0,18.0,,-32.0,-28.0,9.0
1029992,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-19,-55.0,2.0,,-39.0,-35.0,10.0
1029993,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-20,-64.0,-13.0,,-47.0,-39.0,14.0
1029994,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-21,-73.0,-17.0,,-51.0,-35.0,
1029995,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-22,-83.0,-41.0,,-70.0,-44.0,
1029996,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-23,-70.0,-18.0,,-65.0,-50.0,17.0
1029997,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-24,-81.0,-40.0,,-73.0,-58.0,22.0
1029998,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-25,-81.0,-41.0,,-74.0,-59.0,23.0
1029999,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-26,-80.0,-40.0,,-73.0,-58.0,23.0
1030000,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-27,-78.0,-38.0,,-72.0,-57.0,24.0
1030001,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-28,-80.0,-41.0,,-60.0,-46.0,
1030002,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-29,-81.0,-52.0,,-70.0,-48.0,
1030003,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-30,-74.0,-36.0,,-70.0,-55.0,20.0
1030004,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-03-31,-74.0,-35.0,,-66.0,-55.0,19.0
1030005,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-01,-73.0,-30.0,,-68.0,-55.0,19.0
1030006,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-02,-72.0,-32.0,,-67.0,-54.0,19.0
1030007,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-03,-70.0,-26.0,,-63.0,-52.0,20.0
1030008,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-04,-72.0,-26.0,,-55.0,-39.0,
1030009,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-05,-73.0,-33.0,,-60.0,-43.0,
1030010,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-06,-65.0,-21.0,,-65.0,-52.0,17.0
1030011,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-07,-64.0,-18.0,,-56.0,-53.0,16.0
1030012,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-08,-64.0,-11.0,,-57.0,-52.0,16.0
1030013,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-09,-61.0,0.0,,-59.0,-53.0,16.0
1030014,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-10,-66.0,0.0,,-60.0,-58.0,21.0
1030015,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-11,-70.0,-13.0,,-55.0,-47.0,
1030016,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-12,-82.0,-78.0,,-64.0,-39.0,
1030017,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-13,-84.0,-75.0,,-72.0,-81.0,
1030018,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-14,-71.0,-29.0,,-67.0,-53.0,19.0
1030019,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-15,-65.0,-17.0,,-54.0,-50.0,16.0
1030020,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-16,-61.0,-19.0,,-52.0,-49.0,15.0
1030021,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-17,-62.0,-14.0,,-56.0,-50.0,17.0
1030022,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-18,-65.0,-13.0,,-46.0,-34.0,
1030023,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-19,-72.0,-34.0,,-64.0,-32.0,
1030024,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-20,-56.0,-21.0,,-61.0,-48.0,14.0
1030025,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-21,-57.0,-13.0,,-56.0,-46.0,14.0
1030026,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-22,-59.0,-13.0,,-51.0,-46.0,14.0
1030027,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-23,-61.0,-19.0,,-60.0,-45.0,13.0
1030028,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-24,-60.0,-16.0,,-58.0,-45.0,15.0
1030029,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-25,-63.0,-11.0,,-37.0,-28.0,
1030030,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-26,-70.0,-29.0,,-55.0,-34.0,
1030031,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-27,-42.0,-2.0,,-54.0,-41.0,12.0
1030032,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-28,-49.0,-4.0,,-54.0,-42.0,10.0
1030033,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-29,-53.0,2.0,,-55.0,-41.0,13.0
1030034,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-04-30,-40.0,27.0,,-46.0,-41.0,9.0
1030035,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-01,-86.0,-88.0,,-77.0,-76.0,
1030036,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-02,-53.0,-1.0,,-44.0,-34.0,
1030037,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-03,-70.0,-67.0,,-58.0,-26.0,
1030038,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-04,-36.0,4.0,,-52.0,-35.0,10.0
1030039,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-05,-43.0,-4.0,,-51.0,-36.0,10.0
1030040,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-06,-43.0,4.0,,-48.0,-36.0,11.0
1030041,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-07,-39.0,1.0,,-49.0,-35.0,10.0
1030042,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-08,-39.0,6.0,,-49.0,-33.0,10.0
1030043,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-09,-40.0,17.0,,-21.0,-13.0,4.0
1030044,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-10,-56.0,-61.0,,-50.0,-14.0,
1030045,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-11,2.0,12.0,,-34.0,-25.0,6.0
1030046,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-12,-5.0,9.0,,-37.0,-28.0,8.0
1030047,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-13,-6.0,9.0,,-30.0,-24.0,6.0
1030048,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-14,-10.0,7.0,,-35.0,-27.0,6.0
1030049,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-15,-7.0,10.0,,-32.0,-25.0,6.0
1030050,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-16,-7.0,19.0,,-4.0,-3.0,2.0
1030051,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-17,-7.0,-53.0,,-30.0,1.0,
1030052,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-18,3.0,17.0,,-27.0,-22.0,5.0
1030053,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-19,-3.0,7.0,,-28.0,-24.0,5.0
1030054,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-20,-11.0,0.0,,-35.0,-26.0,9.0
1030055,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-21,0.0,10.0,,-27.0,-23.0,6.0
1030056,HR,Croatia,Vukovar-Srijem County,,,HR-16,,2020-05-22,-5.0,8.0,,-26.0,-21.0,5.0
